candidate_id,power_state_0_night_avg,power_state_0_night_std,power_state_0_day_avg,power_state_0_day_std,power_state_0_evening_avg,power_state_0_evening_std,power_state_1_night_avg,power_state_1_night_std,power_state_1_day_avg,power_state_1_day_std,power_state_1_evening_avg,power_state_1_evening_std,power_state_2_night_avg,power_state_3_night_avg,power_state_2_day_avg,power_state_3_day_avg,power_state_2_evening_avg,power_state_3_evening_avg,calls_0_night_avg,calls_0_night_std,calls_0_night_median,calls_0_night_common,calls_0_day_avg,calls_0_day_std,calls_0_day_median,calls_0_day_common,calls_0_evening_avg,calls_0_evening_std,calls_0_evening_median,calls_0_evening_common,calls_1_night_avg,calls_1_night_std,calls_1_night_median,calls_1_night_common,calls_1_day_avg,calls_1_day_std,calls_1_day_median,calls_1_day_common,calls_1_evening_avg,calls_1_evening_std,calls_1_evening_median,calls_1_evening_common,calls_2_night_avg,calls_1_duration_0_night_avg,calls_duration_median_night_avg,calls_percent_outgoing_night_avg,calls_Snight_avg,calls_2_day_avg,calls_1_duration_0_day_avg,calls_duration_median_day_avg,calls_percent_outgoing_day_avg,calls_Sday_avg,calls_2_evening_avg,calls_1_duration_0_evening_avg,calls_duration_median_evening_avg,calls_percent_outgoing_evening_avg,calls_Sevening_avg,texts_0_night_avg,texts_0_night_std,texts_0_day_avg,texts_0_day_std,texts_0_evening_avg,texts_0_evening_std,texts_1_night_avg,texts_1_night_std,texts_1_day_avg,texts_1_day_std,texts_1_evening_avg,texts_1_evening_std,accelerometer_night_avg,accelerometer_night_std,accelerometer_day_avg,accelerometer_day_std,accelerometer_evening_avg,accelerometer_evening_std
albom4ju,42.142857142857146,14.903772977994258,76.28571428571429,13.231070421163812,9.714285714285714,6.180945043652553,104.13647380952382,46.57779351409655,167.50082142857144,31.981821009364943,37.18779285714286,16.060195968305788,1.5714285714285714,0.03686645829502972,1.8571428571428572,0.025540287644063044,0.5714285714285714,0.05609780143941634,0.8571428571428571,1.124858267715973,0.0,0,3.142857142857143,3.562846832382836,1.0,1,0.0,0.0,0.0,0,1.7142857142857142,1.5779087167410373,1.0,1,1.4285714285714286,0.9035079029052513,1.0,1,0.2857142857142857,0.6998542122237653,0.0,0,0.2857142857142857,0.7142857142857143,43.214285714285715,0.5797619047619048,0.026508656574449757,0.7142857142857143,0.2857142857142857,95.5,0.3547619047619048,0.06565632590352269,0.0,0.14285714285714285,22.714285714285715,0.14285714285714285,0.003853071883008905,1.0,2.449489742783178,4.857142857142857,5.816935163286381,0.42857142857142855,1.049781318335648,0.0,0.0,0.0,0.0,0.0,0.0,2.021349569775464e-08,4.951275037744189e-08,1.4825596122221175e-07,1.1727612449577524e-07,2.530205136116953e-08,6.197711528055791e-08
cdlxsj7x,30.428571428571427,19.12259055117154,75.28571428571429,27.148871514112624,17.714285714285715,13.024310080047409,79.61412857142857,26.6445279680384,207.00957142857143,90.67342468480985,92.57907857142857,47.62809776153858,10.714285714285714,0.31837843029562307,23.857142857142858,0.2958884426898386,4.571428571428571,0.18951000690131123,0.5714285714285714,0.7284313590846836,0.0,0,1.8571428571428572,2.356060357495806,1.0,0,0.2857142857142857,0.6998542122237652,0.0,0,1.0,0.7559289460184544,1.0,1,6.285714285714286,3.806546455564065,5.0,5,0.5714285714285714,0.7284313590846836,0.0,0,0.0,0.14285714285714285,416.07142857142856,0.5,0.02306510064091691,0.8571428571428571,1.8571428571428572,100.28571428571429,0.7700680272108844,0.09050192045461102,0.0,0.14285714285714285,42.92857142857143,0.35714285714285715,0.016297610981479214,4.714285714285714,5.229430062206608,4.0,3.7416573867739413,0.42857142857142855,0.7284313590846835,0.0,0.0,0.8571428571428571,1.456862718169367,0.0,0.0,1.0442427446940706e-05,3.976398557298114e-06,1.6731791084272934e-05,4.581456685132106e-06,1.645556052164095e-05,6.098104404971216e-06
da183aw4,7.285714285714286,3.843892584878203,37.42857142857143,16.6034174008773,20.857142857142858,11.089616397185914,62.06966428571428,25.839760029703317,222.3330595238095,91.06492870547062,149.5661476190476,64.48905072377607,0.5714285714285714,0.060090702947845805,2.2857142857142856,0.11856858140332327,0.7142857142857143,0.03499622071050642,0.42857142857142855,0.7284313590846835,0.0,0,0.8571428571428571,0.8329931278350429,1.0,0,0.8571428571428571,0.8329931278350429,1.0,0,0.2857142857142857,0.6998542122237653,0.0,0,1.5714285714285714,1.590789817951435,1.0,1,1.2857142857142858,2.050385727772475,0.0,0,0.42857142857142855,0.14285714285714285,33.07142857142857,0.09523809523809523,0.004509967862393491,0.2857142857142857,0.5714285714285714,107.71428571428571,0.391156462585034,0.051653320669561,0.42857142857142855,0.5714285714285714,257.14285714285717,0.2738095238095238,0.03497022727798702,2.5714285714285716,3.1102201510110348,8.857142857142858,8.288176973920164,0.7142857142857143,1.3850513878332367,0.0,0.0,1.1428571428571428,2.099562636671296,1.4285714285714286,2.0603150145508513,9.780626078321343e-08,1.0313774944917846e-07,4.951145441500495e-07,3.781757304562249e-07,2.085123055325856e-07,3.0328844749817114e-07
h2xtw6aw,29.714285714285715,16.97657449642457,68.42857142857143,12.81580656686046,12.857142857142858,4.453844933748542,73.49766190476191,45.45584520172899,155.06835,67.30100933959443,23.213861904761906,4.35319442481213,3.7142857142857144,0.13562492633234577,7.714285714285714,0.1137856242200826,1.4285714285714286,0.11072323666308627,1.2857142857142858,1.2777531299998799,1.0,0,3.4285714285714284,3.7742413753208304,2.0,2,0.2857142857142857,0.6998542122237652,0.0,0,2.857142857142857,2.7994168488950604,1.0,1,4.428571428571429,3.3319725113401715,4.0,4,0.14285714285714285,0.3499271061118826,0.0,0,0.5714285714285714,0.42857142857142855,88.35714285714286,0.6095238095238095,0.030611828789395938,1.2857142857142858,1.7142857142857142,70.28571428571429,0.4975602968460112,0.07540232079957233,0.0,0.14285714285714285,0.42857142857142855,0.047619047619047616,0.0004012465285035648,1.2857142857142858,1.5779087167410373,3.857142857142857,3.2701494692170274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045478355104012e-08,4.741881100508647e-08,9.24794174433134e-08,6.712268913946314e-08,0.0,0.0
l3vt3omk,21.571428571428573,28.192487058268064,34.142857142857146,32.42322171102756,11.142857142857142,20.704923992881994,33.296530952380955,49.29585749812323,62.96645000000001,67.76464445662837,37.98969761904762,46.63509111984307,5.0,0.11464448793215917,10.857142857142858,0.18251073479037005,2.4285714285714284,0.039812646370023415,0.5714285714285714,0.9035079029052513,0.0,0,1.7142857142857142,1.577908716741037,2.0,0,0.2857142857142857,0.6998542122237652,0.0,0,1.2857142857142858,2.762725657973388,0.0,0,1.8571428571428572,1.8844151368961313,1.0,0,0.42857142857142855,0.7284313590846835,0.0,0,0.2857142857142857,0.5714285714285714,30.214285714285715,0.14285714285714285,0.015766346143169546,0.14285714285714285,0.7142857142857143,27.714285714285715,0.27346938775510204,0.031266732890857137,0.14285714285714285,0.0,190.42857142857142,0.19999999999999998,0.018007861944929694,1.7142857142857142,2.762725657973388,3.5714285714285716,6.091144458665099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7495024651639946e-07,3.008612921241537e-07,9.293315419606426e-08,2.1346218735353223e-07
pfqeh8er,14.857142857142858,14.903772977994258,54.42857142857143,26.980718739008225,26.714285714285715,20.140324055516697,75.84271190476191,37.61526083864978,224.44088333333335,109.6421438213941,152.74196666666666,112.2937942158408,2.857142857142857,0.1495862414229761,11.142857142857142,0.2121273372737073,6.428571428571429,0.1905376369662084,0.42857142857142855,1.049781318335648,0.0,0,0.42857142857142855,0.49487165930539345,0.0,0,0.7142857142857143,0.8806305718527109,0.0,0,0.2857142857142857,0.6998542122237652,0.0,0,1.7142857142857142,3.0101867865293537,1.0,0,1.4285714285714286,2.3211538298959886,0.0,0,0.14285714285714285,0.14285714285714285,2.857142857142857,0.047619047619047616,0.002067863419584703,0.42857142857142855,1.1428571428571428,81.64285714285714,0.37857142857142856,0.011261245071489607,0.14285714285714285,1.1428571428571428,5.285714285714286,0.22448979591836735,0.0027248301997756835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.3997084244475306,1.436063380142901e-05,9.483460644201176e-06,2.6766297379994413e-05,9.641985219605249e-06,0.00034361742066353667,0.0007870065484993649
r11yxzg4,45.857142857142854,24.97100359233011,106.71428571428571,45.84979914495431,24.142857142857142,17.561553555004927,150.7148357142857,84.85435754950176,214.29585476190476,107.93513344490816,77.91740952380952,69.52808150760956,5.571428571428571,0.09783123852891294,11.0,0.09255115217562551,2.5714285714285716,0.08245779283373268,3.5714285714285716,2.821202522590214,3.0,5,6.142857142857143,5.617029500382143,4.0,0,0.42857142857142855,1.049781318335648,0.0,0,4.142857142857143,3.562846832382836,6.0,6,7.142857142857143,6.512155040023704,4.0,0,1.7142857142857142,2.7105237087157534,0.0,0,0.8571428571428571,1.8571428571428572,47.857142857142854,0.3452380952380953,0.0477597687247734,3.4285714285714284,2.4285714285714284,28.0,0.36297345024966504,0.0682312304855567,1.4285714285714286,1.0,18.142857142857142,0.3458646616541353,0.008810762944468918,7.0,8.602325267042627,11.571428571428571,10.3075165757414,2.142857142857143,2.294625486315573,0.14285714285714285,0.3499271061118826,0.0,0.0,0.0,0.0,0.0,0.0,4.586365796658745e-10,1.1234255975567196e-09,6.973949654791833e-10,1.708261814609888e-09
t847njd4,27.857142857142858,16.45277719872911,69.42857142857143,37.69371733499646,14.714285714285714,10.819483559292278,38.17479047619048,18.892079278067783,83.46520238095238,38.014180635336416,31.44845476190476,20.657861792168674,3.2857142857142856,0.09299612386488706,8.428571428571429,0.09194906679625525,1.0,0.05611224999745025,0.42857142857142855,0.49487165930539345,0.0,0,0.5714285714285714,0.7284313590846835,0.0,0,0.14285714285714285,0.3499271061118826,0.0,0,0.42857142857142855,0.7284313590846835,0.0,0,2.0,2.390457218668787,1.0,1,0.2857142857142857,0.6998542122237652,0.0,0,0.14285714285714285,0.0,20.714285714285715,0.14285714285714285,0.004471755675676768,0.0,1.0,35.57142857142857,0.5396825396825397,0.009817688455049212,0.0,0.14285714285714285,8.142857142857142,0.09523809523809523,0.007088367508886599,4.571428571428571,4.100771455544949,9.714285714285714,5.310751512983173,0.7142857142857143,1.1605769149479943,0.0,0.0,0.0,0.0,0.0,0.0,2.6281175300975044e-08,4.9325200824347186e-08,1.2668112502801032e-07,1.1010049922217015e-07,6.077901565709693e-09,1.2839496259000935e-08
wbljpo6k,2.0,3.3380918415851206,18.857142857142858,26.707027279771307,18.285714285714285,21.598374844380476,4.214883333333333,7.494159204832851,84.94660476190475,128.65366545785676,57.088811904761904,68.5922781401644,0.14285714285714285,0.015873015873015872,0.7142857142857143,0.012401883830455259,2.857142857142857,0.060908084163898125,0.0,0.0,0.0,0,0.14285714285714285,0.3499271061118826,0.0,0,0.2857142857142857,0.6998542122237652,0.0,0,0.0,0.0,0.0,0,0.2857142857142857,0.45175395145262565,0.0,0,0.2857142857142857,0.45175395145262565,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,140.35714285714286,0.21428571428571427,0.00676154625622856,0.14285714285714285,0.14285714285714285,196.85714285714286,0.19047619047619047,0.027335350590963807,0.0,0.0,1.1428571428571428,2.799416848895061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573601063517628e-08,9.320357546546574e-08,4.664372787336247e-08,1.142533329909712e-07
ygpxrisr,24.571428571428573,13.264960749036138,47.285714285714285,28.12073096852359,15.571428571428571,14.430692913342162,161.77450000000002,81.19507280600115,230.674530952381,111.06779436454903,90.12208571428573,67.80388420315401,6.857142857142857,0.24835129409597492,11.285714285714286,0.2038291232697547,4.714285714285714,0.2103964867122762,1.5714285714285714,1.178030178747903,1.0,1,5.428571428571429,3.4166459266003995,7.0,9,0.42857142857142855,0.7284313590846835,0.0,0,3.0,2.390457218668787,4.0,0,4.0,2.9277002188455996,2.0,1,0.5714285714285714,0.4948716593053935,1.0,1,1.0,1.1428571428571428,68.64285714285714,0.38775510204081626,0.0407887159696277,1.7142857142857142,1.2857142857142858,113.5,0.41666666666666663,0.11746998005283756,0.14285714285714285,0.0,99.78571428571429,0.39285714285714285,0.013938592364589357,8.0,5.855400437691199,8.571428571428571,5.778213833187624,0.14285714285714285,0.3499271061118826,4.0,8.28078671210825,0.0,0.0,0.0,0.0,5.741690103270855e-05,8.461657717977987e-05,0.002360725125084937,0.005707414098017365,2.3573387179860218e-05,7.174937036583839e-06
